"IP","Identity","User","Time","Timezone","Request","Status","Bytes","HTTP referrer","Useragent","Date"
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef HTTP/1.1",200,4109,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/keycodes.min.js?ver=3460bd0fac9859d6886c HTTP/1.1",200,2249,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/priority-queue.min.js?ver=422e19e9d48b269c5219 HTTP/1.1",200,1897,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/private-apis.min.js?ver=c7aedd57ea3c9b334e7d HTTP/1.1",200,1334,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/data.min.js?ver=1504e29349b8a9d1ae51 HTTP/1.1",200,9009,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/redux-routine.min.js?ver=0be1b2a6a79703e28531 HTTP/1.1",200,3245,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/compose.min.js?ver=9424edf50a26435105c0 HTTP/1.1",200,12469,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-registry.js?ver=09ae8c121349ea5f3acd15746edad682 HTTP/1.1",200,3606,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/url.min.js?ver=8814d23f2d64864d280d HTTP/1.1",200,4132,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/api-fetch.min.js?ver=0fa4dabf8bf2c7adf21a HTTP/1.1",200,2716,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-settings.js?ver=7d912171822c17b4bb85d80ce0bc520c HTTP/1.1",200,3075,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/html-entities.min.js?ver=36a4a255da7dd2e1bf8e HTTP/1.1",200,822,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/data-controls.min.js?ver=fe4ccc8a1782ea8e2cb1 HTTP/1.1",200,1019,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:51","+0000]","GET /wp-includes/js/dist/notices.min.js?ver=38e88f4b627cf873edd0 HTTP/1.1",200,1335,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-middleware.js?ver=e45a2e2d334273a29b584555b987607f HTTP/1.1",200,1305,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca HTTP/1.1",200,702,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-includes/js/dist/primitives.min.js?ver=b90ba9340ccd8dae04b5 HTTP/1.1",200,1453,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-includes/js/dist/a11y.min.js?ver=7032343a947cfccf5608 HTTP/1.1",200,1331,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-interactivity.js?ver=10.9.3 HTTP/1.1",200,11199,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-data.js?ver=05857221cfbf0e18ce5b82d64731206b HTTP/1.1",200,22388,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-includes/js/dist/warning.min.js?ver=4acee5fc2fd9a24cefc2 HTTP/1.1",200,645,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/product-button-interactivity-frontend.js?ver=4fda0d3340a67f775370a9898aca341f HTTP/1.1",200,9948,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/beanie-2.jpg HTTP/1.1",200,31922,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/beanie-with-logo-1.jpg HTTP/1.1",200,45747,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/album-1.jpg HTTP/1.1",200,120498,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/belt-2.jpg HTTP/1.1",200,37715,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/cap-2.jpg HTTP/1.1",200,38051,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/hoodie-2.jpg HTTP/1.1",200,46455,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/hoodie-with-logo-2.jpg HTTP/1.1",200,47345,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/hoodie-with-zipper-2.jpg HTTP/1.1",200,57007,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /wp-content/uploads/2023/10/logo-1.jpg HTTP/1.1",200,140417,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"5.179.80.204","-","-","[27/Oct/2023:08:11:52","+0000]","GET /index.php?rest_route=%2Fwc%2Fstore%2Fv1%2Fcart&_locale=user HTTP/1.1",200,2050,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15",2023-10-27
"46.101.144.32","-","-","[27/Oct/2023:08:12:07","+0000]","POST /wp-cron.php?doing_wp_cron=1698394327.4144101142883300781250 HTTP/1.1",200,3995,"-","WordPress/6.3.2; https://talmedos.com",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:07","+0000]","GET / HTTP/1.1",200,15331,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-includes/blocks/navigation/style.min.css?ver=6.3.2 HTTP/1.1",200,6311,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.1.1 HTTP/1.1",200,6612,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-blocktheme.css?ver=8.1.1 HTTP/1.1",200,6013,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/themes/twentytwentytwo/style.css?ver=1.5 HTTP/1.1",200,6208,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/css/twenty-twenty-two.css?ver=8.1.1 HTTP/1.1",200,9383,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/jetpack/css/jetpack.css?ver=12.6.2 HTTP/1.1",200,22430,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-includes/blocks/navigation/view.min.js?ver=886680af40b7521d60fc HTTP/1.1",200,779,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-includes/blocks/navigation/view-modal.min.js?ver=b478fa3cd1475dec97d3 HTTP/1.1",200,3172,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-includes/js/jquery/jquery.min.js?ver=3.7.0 HTTP/1.1",200,30828,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1",200,5289,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.1.1 HTTP/1.1",200,3954,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.1.1 HTTP/1.1",200,1463,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/themes/twentytwentytwo/assets/images/flight-path-on-transparent-d.png HTTP/1.1",200,104104,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.1.1 HTTP/1.1",200,1351,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.1.1 HTTP/1.1",200,1170,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.1.1 HTTP/1.1",200,1540,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2 HTTP/1.1",200,187782,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:08","+0000]","GET /favicon.ico HTTP/1.1",404,514,"https://46.101.144.32/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET / HTTP/1.1",200,15329,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/blocks/navigation/style.min.css?ver=6.3.2 HTTP/1.1",200,2644,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.1.1 HTTP/1.1",200,6612,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/css/twenty-twenty-two.css?ver=8.1.1 HTTP/1.1",200,5716,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-blocktheme.css?ver=8.1.1 HTTP/1.1",200,2346,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/themes/twentytwentytwo/style.css?ver=1.5 HTTP/1.1",200,3053,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/blocks/navigation/view-modal.min.js?ver=b478fa3cd1475dec97d3 HTTP/1.1",200,6839,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/blocks/navigation/view.min.js?ver=886680af40b7521d60fc HTTP/1.1",200,4446,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1",200,5289,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/jetpack/css/jetpack.css?ver=12.6.2 HTTP/1.1",200,19275,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/js/jquery/jquery.min.js?ver=3.7.0 HTTP/1.1",200,30828,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.7.0-wc.8.1.1 HTTP/1.1",200,3954,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=8.1.1 HTTP/1.1",200,1463,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=8.1.1 HTTP/1.1",200,1170,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.1.1 HTTP/1.1",200,1540,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4-wc.8.1.1 HTTP/1.1",200,1351,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/themes/twentytwentytwo/assets/images/flight-path-on-transparent-d.png HTTP/1.1",200,104104,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-includes/js/wp-emoji-release.min.js?ver=6.3.2 HTTP/1.1",200,5456,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:46","+0000]","GET /wp-content/themes/twentytwentytwo/assets/fonts/source-serif-pro/SourceSerif4Variable-Roman.ttf.woff2 HTTP/1.1",200,429354,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:47","+0000]","GET /favicon.ico HTTP/1.1",404,513,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:54","+0000]","GET /?page_id=28 HTTP/1.1",302,816,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:55","+0000]","GET /?post_type=product HTTP/1.1",200,20865,"https://talmedos.com/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
"5.179.80.205","-","-","[27/Oct/2023:08:12:55","+0000]","GET /wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks.css?ver=10.9.3 HTTP/1.1",200,3396,"https://talmedos.com/?post_type=product","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",2023-10-27
